157423,157797,157490,157543,427,15
961,1745,3647,1071,1684,6905
196,157218,187,139,195,708
27,16,1526,157181,1897,105
829,6943,432,2917,157357,15
1311,879,267,609,1102,1767
157990,157989,1099,1,157983,158153
196,2213,644,157218,187,15
157494,196,1106,157505,157187,15
5279,1450,2648,3345,930,15
4756,11030,499,502,2846,6537
6777,101098,1102,15,1897,105
15384,712,644,1897,15,84
15384,712,644,1897,15,84
78,1,15,157181,1897,105
157306,1017,604,15,1897,105
1466,1378,1511,1543,15,1897
7975,889,2183,15,1897,105
915,3952,2549,158636,15,1897
27,16,1526,157181,1897,105
157494,196,157505,157218,187,139
157374,1099,1164,157990,157217,15
19,420,157279,1,157228,15
26,27,16,1526,723,1897
879,2025,50170,157187,1767,15
915,2379,157423,2010,427,15
1450,157181,930,15,1897,105
26,27,420,16,1526,1897
274,788,196,644,15,1897
652,82981,653,4089,157906,15
157742,2133,5412,703,13659,160254
28,712,15,157181,1897,105
386,264,1997,422,3610,15
157374,1099,1164,157990,157217,15
1099,157211,157181,157321,157990,15
196,157218,187,139,195,15
15384,712,333,644,1897,15
2074,721,585,1433,1363,15
8262,5465,4926,158607,12010,13061
489,1561,18971,15,1897,105
597,561,1767,157268,267,15
4903,74,1074,206,105,15
1163,879,157374,15,1897
157271,3612,1,763,1223,15
772,608,267,1124,15,1897
28,712,473,1767,244,15
26,1526,712,157181,1897,105
2197,3364,15,157181,1897,105
158362,69480,160032,5574,5159,15
392,5217,2045,157736,15,1897
6140,6704,1394,157224,15,1897
157306,1017,908,604,1897,15
157462,6668,1046,160172,157952,9746
157376,1118,1117,267,157451,15
157374,1099,1164,195,157990,394
40416,195,1099,1897,15
15384,712,196,187,15,1897
265,386,28,138,2275,652
9185,5910,15876,5882,810,157213
229,2185,260,1268,15,1897
410,1803,856,6645,157179,15
1767,267,15,157181,1897,105
712,705,1897,15,105
2074,721,585,1433,1363,15
60738,12477,51608,157648,2455,1475
712,608,597,267,341,15
608,1124,57610,267,157253,15
125,267,1767,2374,1012,15
908,139,195,15,1897,105
9456,309,157303,12477,157725,158323
1088,719,660,15,1897,105
6131,39662,45378,160696,157231,15
15384,712,644,1897,15
1982,757,1323,15,1897,105
84,5440,10410,1790,15
157180,157725,157364,13659,1475,15
1018,1017,157965,157162,157421,15
394,1382,157302,15,1897,105
15,1099,1,157181,1897,105
1015,274,157181,15,1897,105
394,483,1,15,1897,105
157160,157179,908,157279,15,1897
420,1,438,157279,1447,15
1059,2474,1447,4217,157182,15
1897,1163,1575,157217,608,267
157494,157505,15,2491,13659,157248
973,157271,157355,15,1897,105
1475,757,1131,14408,696,1323
1728,4453,58644,675,4023,15
157179,157245,773,4760,608,15
15384,267,15,712,1897,105
5570,2600,277,4550,16819,157181
187,1,54,274,644,15
15384,2074,721,15,712,1897
157494,1982,757,2101,1323,1475
863,9780,157636,9352,7174,3903
2101,1131,1323,757,1475,2331
2074,721,585,1433,1363,15
222,292,1221,15,1897,105
157295,157297,682,157181,12161,3578
15,712,1099,157181,1897,105
6323,2220,2224,157714,15,1897
712,1099,1,157181,1897,105
15384,196,788,712,195,15
157648,157346,157546,12477,157364,15
139,1,157279,15,1897,105
2588,15,1099,157181,1897,105
634,29900,157725,157364,13659,749
438,139,420,15,1897,105
105,585,2074,1363,524,15
3610,830,15,157181,1897,105
26,27,16,1526,1897,105
1,157218,15,157181,1897,105
5732,543,9172,3460,747,15
608,267,1124,629,292,15
26,16,1526,157181,1897,105
2491,1301,1471,712,15
311,157160,644,139,157302,15
1897,1163,1575,157217,4405,15
2025,1998,712,1767,1041,15
2025,56,1497,712,392,15
1,420,394,139,15,1897
1766,245,2119,15,1897,105
78,3833,712,195,394,15
15384,1038,221,15,1897,105
970,2958,3596,157181,486,15
394,1382,157302,15,1897,105
1897,1163,1575,157217,4405,15
26,27,16,1526,723,1897
721,15,712,1099,157181,1897
157374,1099,157990,15,157181,105
157374,1099,1164,157990,157217,15
1475,757,1131,14408,2664,15
989,157206,157207,163,1028,15
2456,4405,1099,15,1897,105
2201,196,788,483,1382,15
26,27,16,1526,723,1897
16430,159983,160461,159559,15,1897
3103,1543,157271,1485,157622,15
1982,1475,2101,1323,15,1897
2201,59425,2564,311,157302,15
101098,1517,105,1822,3715,15
73,5217,157533,15,1897,105
1475,18992,28,908,788,1861
101098,1517,105,218,1822,15
26,27,16,1526,723,1897
107,1311,3913,114,15,1897
803,157576,21,761,157339,15
652,10134,653,15,1897,105
429,1766,245,15,1897,105
1767,712,392,1221,15
597,57610,15,157181,1897,105
101098,1517,105,1822,3715,15
3125,2183,55,187,157179,15
4771,3571,33615,9466,157271,157456
915,158636,2615,790,1816,2379
105,524,7838,1363,721,15
101098,1517,105,1822,3715,15
4707,1856,5045,157266,15,1897
105,585,2074,1363,15,1897
101098,1517,4809,105,1822,15
420,608,15,157181,1897,105
937,15,712,157181,1897,105
157456,3678,157271,33615,157355,15
2074,721,585,1433,1363,15
5412,21814,4780,15,1897,105
918,15384,4051,157318,8818,15
1982,879,1323,1131,1767,629
1490,2997,2664,15,1897,105
5039,159434,15,157181,1897,105
15384,712,644,1897,15,84
438,157279,1,15,1897,105
2197,1380,15,157181,1897,105
157181,2491,5440,15,1897,105
139,1,157279,15,1897,105
26,27,1526,712,1897,105
15384,712,644,1897,15,84
196,2248,1382,394,788,15
1982,757,2101,1323,1475,1477
157854,6943,157162,15,1897,105
341,157442,133,244,15,1897
139,438,157279,1,195,394
157376,291,15,157181,1897,105
1059,4217,1447,15,1897,105
1497,3732,712,22160,15,1897
12326,26621,3343,221,77739,105
7226,187,13116,4117,157161,15
139,608,609,438,15,1897
609,1124,267,15,1897,105
863,712,5440,15384,1476,15
2549,1,187,157302,157161,15
1099,157374,2588,5693,221,15
1029,157206,15,157181,1897,105
157271,4285,30866,157942,29725,15
931,930,2385,8764,35654,15
157374,1099,1164,157990,157217,15
1477,757,1131,1323,1982,14408
2074,157181,1897,15,1099
26,27,16,1526,157181,1897
2101,1131,604,1475,757,1982
2101,1038,56,15,1897,105
608,609,712,1311,1566,15
2491,15,712,157181,1897,105
608,609,1767,15,1897,105
6943,305,1265,157181,81,15
1767,2716,15,157181,1897,105
1862,13659,12477,9456,15,1897
26,16,1526,157181,1897,105
392,5217,2045,157736,157472,15
644,9,15,157181,1897,105
6943,157346,5440,1272,712,15
274,157186,187,265,196,15
309,157303,15,157181,1897,105
2074,721,585,1433,1363,15
597,157268,57610,531,15,1897
2816,80,88472,1897,15
158564,1099,660,1,157181,15
1897,1163,1575,157217,4405,15
2183,243,157361,743,157179,3647
681,157648,13659,741,12477,15
2491,157357,15,157181,1897,105
394,1,195,600,15,1897
608,1311,712,609,15,1897
15384,879,1038,15,1897,105
15384,712,644,1897,15,84
5873,855,82981,15,1897,105
2074,585,15,712,157181,1897
267,229,1038,386,15,1897
222,292,1221,1099,224,15
817,568,278,441,15,1897
157181,1897,15,712,105
101098,1517,105,1822,3715,15
27,16,1526,157181,1897,105
15823,4311,13,19596,15
43595,1272,315,1752,15,1897
21,278,15,157181,1897,105
1,420,139,644,394,15
5873,5584,854,767,15,1897
157181,15,2272,629,157505,712
157386,2321,159300,157552,5612,157683
7174,80,157479,3299,16659,67
1597,157271,15,157181,1897,105
2292,1103,157451,157452,15,1897
311,2213,644,420,15,1897
161867,4101,27803,15,1897,105
1982,3833,420,1323,1131,15
943,3596,970,3493,2958,934
157276,157505,157364,15384,12477,15
26,27,1526,157181,1897,105
749,634,712,157213,29900,863
107,78,712,15,105,1897
26,27,16,1526,723,1897
15384,5440,160417,157448,1886,223
608,429,1766,2074,721,15
2025,56,1106,712,15,1897
78,244,1767,267,15,1897
105,634,157191,1511,15,1897
18465,260,23375,15,1897,105
2716,15,1099,157181,1897,105
195,394,157302,644,157160,15
4885,3710,15,1897,105
5440,157179,4973,18971,15,1897
2074,721,585,1433,1363,15
712,2784,157636,157421,2240,15
394,15,712,157181,1897,105
157374,1099,1164,157990,157217,15
1028,157206,15,157181,1897,105
187,274,9,1,716,15
2491,1272,127490,15,1897,105
2074,721,1433,15,157181,1897
157288,15,712,157181,1897,105
943,3493,970,1561,15,1897
1897,1163,1575,157217,4405,15
1497,3732,712,1767,15,1897
43112,112,1311,15,1897,105
568,2491,229,817,15
105,524,7838,1363,721,15
57411,2604,1042,3596,61230,19490
15384,105,712,77739,644,15
157374,1099,1164,157990,157217,15
2491,1272,4239,863,157337,15
15384,2074,15,712,1099,1897
196,788,1382,15,1897,105
608,609,15,712,1897,105
29900,15876,407,749,15,1897
743,1745,6365,961,15,1897
157374,1099,1164,157990,196,788
2350,721,1897,105,15
157331,608,59425,1102,81201,15
5206,2225,157565,5936,2220,15
1038,8732,13013,712,12326,15
1897,40416,1163,1575,157524,1099
157283,4239,2084,863,712,15
10410,3886,4095,157178,15
157809,2230,886,1897,15
2159,2746,2161,158222,6604,15
1106,157187,57610,157179,597,15
267,597,712,608,15,1897
24,1218,26318,608,157479,15
105,585,157213,721,15,1897
2074,721,15,712,157181,1897
7177,7178,8931,157181,34184,15
157366,157213,3504,749,5910,15876
1766,245,2119,15,1897,105
743,1745,6365,961,1686,15
10410,3886,4095,157178,10165,15
1239,1240,3504,157366,4919,15
4885,157160,157404,21,15,1897
101098,1517,105,1822,3715,15
608,1311,712,609,15,1897
392,158371,1313,10674,1311,73
773,746,712,1767,157366,15
265,15384,274,68,196,15
157271,95174,157456,1674,3678,15
420,410,196,1,788,15
157366,157213,3504,749,5910,15876
244,1767,267,28,157181,15
26,27,16,1526,723,1897
157374,1099,1164,157990,157217,15
1396,9481,157271,2272,4771,15
157269,9801,2906,15,1897,105
196,157206,1029,15,1897,105
15384,712,644,1897,15
1311,609,81201,267,15,1897
1643,15,712,157181,1897,105
157433,3364,1104,24,643,1118
1871,937,157456,1396,9969,15
3217,231,230,285,1110,15
157809,157295,15,157181,1897,105
105,585,721,1432,979,524
1221,221,2590,4420,5440,127490
1380,2297,1511,1871,1378,15
2074,721,585,1433,1363,15
1038,8732,13013,712,15,1897
5130,130,17946,392,9844,15
830,699,260,1243,761,15
749,15,2491,157213,157248,105
1767,267,28,157181,15,1897
943,2220,3596,970,3493,15
157268,50170,157331,1102,15,1897
1317,159,15,10077,4257,105
105,634,157191,157217,9185,15
1897,1163,1575,157217,4405,15
1163,1575,157217,15,1897
196,157218,187,139,195,708
157374,1575,1897,15,105
15384,712,644,1897,15,84
4755,157266,1718,1111,5045,15
535,712,15,12190,1609,93914
2074,721,585,15,157181,1897
2074,721,585,1433,1363,15
712,1767,267,28,388,15
224,1,292,15,1897,105
2294,162,1020,157215,157885,15
157854,6943,157162,15,1897,105
4904,157181,1897,15,105
26,27,16,1526,723,1897
1897,40416,1311,1163,1099,15
2632,22701,4705,6668,8764,15
1982,1487,757,15,1897,105
2491,1272,4239,863,157337,15
105,481,721,1646,2074,524
57610,1131,15,157181,1897,105
3552,3612,157271,1173,1380,15
56,157268,267,15,1897,105
1221,221,2590,5440,712,15
105,524,7838,1363,721,15
196,157218,187,139,195,708
157374,1099,1164,157990,157217,15
27,16,712,157181,1897,105
15384,1221,1038,15,1897,105
1,2564,15,157181,1897,105
1,420,196,15,1897,105
1099,1897,2075,970,2958,15
15,712,1099,157181,1897,105
1510,5666,15,157181,1897,105
157263,1,157218,908,1015,15
231,866,3217,283,15,1897
120542,157181,77739,15384,15
2886,3710,4904,105,15,1897
2542,10432,3854,1742,69480,3417
2183,243,157361,157179,644,15
1028,608,609,801,712,15
157725,157364,13659,1475,215,15
2074,721,585,1433,15,1897
157891,9501,698,455,7600,105
908,1372,139,195,15,1897
15,2491,157248,105,157213,12477
187,157181,1,3125,15,1897
2074,721,1433,15,157181,1897
157943,1071,157421,157981,157453,15
2132,5141,157456,1377,1871,15
1871,937,3164,157271,15,1897
7838,105,721,2350,524,15
157494,21814,157505,157648,222,12477
8732,2491,13013,15,1897,105
157374,1099,1164,15384,157990,15
15384,105,712,585,644,15
107,264,15,157181,1897,105
267,608,712,15,1897,105
157187,57610,15,157181,1897,105
195,394,157302,644,157160,15
69480,157631,157421,157323,2491,15
2075,970,18971,15,1897,105
1038,15,712,157181,1897,105
429,1766,608,609,15,1897
608,609,712,1311,1566,15
2886,15,712,157181,1897,105
772,712,81201,1311,609,608
749,18971,712,15,1897,105
1456,10236,243,7975,158725,15
26,27,16,1526,723,1897
18971,3493,942,943,5963,15
48065,84891,4804,2631,44726,438
1311,267,15,157181,1897,105
157160,157179,908,157279,644,15
652,653,10221,2632,15,1897
157374,1099,1164,157990,157217,15
26,27,16,1526,1897,105
4366,158787,568,9674,157181,37
803,2997,157916,4885,15
438,139,420,15,1897,105
157213,157366,157261,15,1897,105
2588,59425,157494,221,4239,15
7980,10899,6778,302,7030,9745
243,644,3125,46,1947,15
2074,721,585,1433,15,1897
2839,29363,7922,2058,7997,15
26,27,1526,157181,1897,105
863,1886,157181,2491,5440,62681
26,27,16,1526,723,1897
2989,28914,2240,157421,15
157160,58613,157179,158364,15
4841,22,157210,4840,15
1038,8732,2491,13013,15,1897
1487,438,15,157181,1897,105
1,121,982,9481,157195,15
561,157374,712,1767,15,1897
1038,8732,13013,712,12326,15
1102,761,157549,244,5412,15
1487,78,712,15,1897,105
394,1,195,196,644,15
1163,1575,157217,15,1897
15384,712,644,1897,15,597
157494,157505,157648,12477,157302,15
4349,261,282,568,2716,15
2074,585,15,712,157181,1897
15384,420,139,15,1897,105
27,16,1526,157181,1897,105
1106,157187,57610,157179,597,15
1643,1071,314,1068,157794,15
788,195,15,157181,1897,105
4028,157452,1609,2155,15,1897
15,105,157213,2491,2522,721
2132,157271,157456,15,1897,105
2491,1272,4239,863,157337,15
1,2564,19,798,394,15
157374,1164,1163,1575,15,105
1897,1163,1575,157217,4405,15
15,2491,157248,105,157213,157809
78,712,1767,473,15,1897
712,2784,157636,157421,157283,15
7899,4163,6721,8703,15,1897
15384,1163,1575,1897,15
609,1124,267,15,1897,105
196,788,1382,15,1897,105
157494,77739,290,157505,157180,15
105,749,157180,157366,1363,721
27,16,1526,157181,1897,105
2491,2886,1272,15,1897,105
600,2074,721,585,1433,15
7666,157718,904,15,1897,105
157180,1,54,2886,15
2230,886,157179,157750,15
1038,8732,13013,1897,712,15
2074,721,585,1433,1363,15
2588,221,2590,5440,157181,15
157436,157480,157484,158546,157683,15
15,2491,157248,105,157213,12477
265,644,15,157181,1897,105
2074,721,585,15,157181,1897
157306,1017,863,604,9352,15
1163,1575,157524,1897,15
7216,157320,157862,4651,1268,1266
2201,2491,157248,157302,15
438,139,394,420,15,1897
600,410,6645,1,394,15
394,1,195,196,644,15
26,27,712,157181,1897,105
438,139,420,788,644,15
1475,757,1131,14408,1323,15
608,57610,267,59425,712,15
788,195,15,157181,1897,105
608,712,1767,15,1897,105
6943,157357,2491,157248,15
15,2491,157248,105,157213,12477
4239,157261,863,157162,157346,15
81201,1487,1311,3913,114,15
2839,745,157346,158170,5957,5190
1,420,139,644,394,15
15,2491,157248,652,105,157213
394,1382,15,157181,1897,105
159228,157664,150904,157773,13898,158964
660,719,2185,2348,6511,15
2491,157248,121,1897,15
1475,757,1131,14408,15,1897
157181,1466,157431,2491,15
1038,386,157186,5440,265,15
15384,1,265,420,15,1897
157181,157211,157321,1897,15
274,644,9,5174,157161,15
28,56,1767,15,1897,105
3772,158103,18982,2433,35315,15
644,243,157160,956,3125,15
6568,157667,19441,15031,1469,157231
56,2491,1897,15,105
187,2491,157248,1897,15
2074,721,585,15,157181,1897
157271,157181,30866,121,1378,15
15,2491,157248,105,157213,12477
608,267,1311,830,15,1897
139,712,1099,157181,1897,105
830,699,260,1243,761,15
101098,1517,105,1822,3715,15
15384,712,644,1897,15
1272,2491,157248,1897,15
1597,267,608,712,1124,15
1380,1511,1378,15,1897,105
15384,2025,712,644,1897,15
1897,1163,1575,157217,157374,4405
394,1382,157302,15,1897,105
101098,15,1517,2491,157248,105
3273,937,3370,2273,157355,15
1982,1477,757,2101,1323,15
648,157281,264,15,1897,105
187,157181,1,196,15,1897
130,73,157533,395,15,1897
438,15,712,157181,1897,105
15,2491,157248,105,157213,12477
157374,157181,1897,15,105
1030,15,712,157181,1897,105
157446,3709,18208,15,1897,105
1311,267,609,1102,1767,773
652,653,4089,2632,1769,2622
1767,267,28,157181,629,15
30731,6964,4955,157210,5601,15
1568,101,28,1569,1565,2947
1071,2491,1272,15,1897,105
855,854,6777,15,1897,105
69480,531,1517,9072,16528,15
1380,3612,1378,15,1897,105
157180,15876,15,407,810,157346
26,27,16,1526,723,1897
157494,1147,157648,12477,15,1897
157494,1475,757,1131,15,1897
1099,1164,40416,1163,15,105
2074,585,15,712,157181,1897
157456,3678,157271,33615,157355,15
2886,157854,712,6943,15,1897
812,157181,1897,15,105
2491,1272,15,157181,1897,105
26,27,16,1526,723,1897
1038,2590,15,157181,1897,105
105,1982,157268,50170,15,1897
2953,745,763,6338,157622,15
15384,712,1131,644,15,1897
157306,1017,604,3345,930,15
2590,1221,2588,5440,12326,15
561,1897,15,105,157181
1311,609,267,608,50,28
6943,157357,2491,157248,15
2074,721,585,1433,15,1897
2074,721,585,1433,1363,15
26,27,16,1526,1897,105
2590,1221,2588,5440,12326,15
1272,2491,1897,15,105
157479,157213,2294,157261,15,1897
4755,5045,1541,4636,1010,15
708,386,15,157181,1897,105
2906,243,157843,5606,15
15,2491,157248,105,157213,12477
1897,15384,1163,1575,157217,15
1380,3612,15,157181,1897,105
15,712,1099,157181,1897,105
1487,3913,114,244,157245,15
2491,157248,105,157213,15
157288,644,15,157181,1897,105
422,60,3610,15,1897,105
1099,157374,1897,13642,157447,15
2590,1221,2491,2588,1272,15
3189,4477,2951,3169,863,15
15,2491,157248,105,157213,12477
105,1982,1475,2101,15,1897
6943,157357,2491,157179,157593,15
157494,157505,15,2491,157248,157648
1311,59425,608,15,1897,105
1517,222,44517,15,1897,105
15,2491,157248,105,157213,12477
196,788,1382,195,644,15
644,9,15,157181,1897,105
195,15,712,157181,1897,105
420,2025,1,333,15,1897
15384,712,644,1897,15,84
157425,157426,157179,158309,2069,15
2491,157248,105,157213,15
15,2491,157248,105,157213,12477
549,157714,157224,3497,5924,15
15384,2101,712,1475,1131,15
2886,157854,6943,1897,15
157374,1099,1164,157990,157217,15
644,243,157160,956,3125,15
1450,157181,3345,309,13659,15
856,410,15,157181,1897,105
608,772,609,15,1897,105
26,27,16,1526,712,1897
6943,157357,2491,157593,15
1767,157494,267,28,157181,15
609,1124,267,15,1897,105
28,712,1311,78,267,1124
4239,157261,863,1897,15
1311,609,267,608,50,15
244,608,609,712,1311,15
1597,5216,4239,260,15
5039,4257,2853,29339,1535,3469
420,1,105,5970,15,1897
934,18971,2958,943,2075,158078
105,4239,524,7838,15
438,264,139,15,1897,105
15384,2074,721,585,1433,15
26,27,16,1526,723,1897
1099,1164,40416,1163,15,105
15,4239,2794,157943,2886,6943
196,15,712,1099,1897,105
1487,3345,1102,1897,15
1767,267,28,15,1897,105
105,721,2074,524,585,1363
157374,1099,1164,157990,157217,15
1766,245,2119,15,1897,105
265,327,196,788,1382,15
68,2491,1175,15,1897,105
1982,757,1323,5440,15,1897
28,2074,721,585,1433,15
1997,422,3610,260,1572,15
830,699,260,1243,761,15
68,1175,5440,157180,10410,15
157391,18971,84,15,1897,712
50170,157187,157331,1643,1102,15
749,157180,634,15,712,2491
879,1487,50170,15,1897,105
1497,3732,712,15,1897,105
712,2784,157636,157421,5440,15
1767,267,28,157181,629,15
157181,4885,830,631,15,1897
1,15,712,157181,1897,105
157374,1099,1164,157990,157217,15
157208,185,2885,2315,15,1897
196,788,1382,195,597,15
9185,1982,1131,407,2394,634
105,585,721,1432,15
480,712,5440,863,298,15
1477,757,1131,2132,15,2491
15,27,157366,1178,16,1179
1767,267,28,157181,629,15
1030,1028,988,8465,989,15
474,157697,987,15,1897,105
2074,721,585,1433,1363,15
6943,157357,2491,157593,1767,15
653,15,712,157181,1897,105
2491,1272,4239,5440,863,15
943,2075,18971,970,2958,15
1311,157181,267,609,15,1897
708,1372,1106,157187,57610,15
712,6943,15,157181,1897,105
708,2248,1131,1475,1477,1372
9456,157306,1017,604,3345,15
157283,4239,157211,15384,15
1699,660,1005,661,15,1897
1588,31,260,15,1897,105
721,105,2074,587,585,157167
15,712,1099,157181,1897,105
15,810,407,712,1272,1114
2491,1272,4239,863,157337,15
112,133,157442,1767,157404,15
1997,422,3610,260,1572,15
187,54851,157160,20450,157161,15
1,420,139,2183,243,15
3637,5412,21814,4780,15,1897
4885,2716,4239,608,57610,15
1380,1513,1378,2272,1511,5708
157271,1406,3730,15,1897,105
3345,157306,1017,15,1897,105
3735,712,157479,157167,229,15
105,721,585,979,1432,101098
15384,712,644,1897,15,84
3164,157271,3552,157355,157456,15
157283,4239,157211,15384,15
26,27,16,1526,723,1897
157374,1099,1164,157990,157217,15
1106,597,15,157181,1897,105
2294,1020,157215,157885,712,15
78,608,609,712,15,1897
1803,15,157181,1897,105
2213,644,2603,139,187,15
597,5440,56,15,1897,105
15,2491,157248,105,157213,12477
451,158384,450,712,2622,5037
1871,937,157456,1378,15,1897
26,27,1526,157181,1897,105
20562,69480,9087,43112,743,157276
2917,105,1643,535,15,1897
157213,407,3635,9185,157185,157179
2491,33615,712,15,388,3493
568,229,817,157479,278,441
28,333,712,332,531,15
608,609,712,1311,1566,15
187,274,9,1,716,15
2075,970,2958,3493,3596,15
9707,852,8959,1504,3566,15
712,644,1897,15
15,2491,157248,105,157213,12477
2491,15,712,157181,1897,105
1767,267,28,157181,15,1897
2319,3635,157180,6943,15,1897
10705,18250,17032,712,1015,15
772,1487,1106,333,3913,114
1767,267,28,157181,629,15
2311,15,712,157181,1897,105
2491,157357,15,157181,1897,105
130,73,157533,395,157404,15
229,260,157283,1476,1897,15
1897,69480,84,15,44517,1163
1475,757,1131,14408,1323,15
948,157619,6098,757,8863,31781
652,4089,653,2632,1769,15
26,27,16,1526,157181,1897
105,1982,585,757,2101,15
157181,2491,2886,1272,15,1897
608,609,712,1311,1566,15
105,585,1131,1475,15,1897
15384,712,644,1897,15
221,2588,1221,244,157187,712
1767,267,28,157181,629,15
274,644,9,5174,157161,15
429,1766,2491,245,15,1897
10410,3886,4095,157178,10165,15
26,16,1526,712,157181,1897
6943,157357,2491,157593,863,15
1767,267,28,157181,629,15
105,585,2074,1363,524,15
26,27,16,1526,723,1897
410,2248,196,788,1382,15
600,410,6645,1,394,15
26,27,16,1526,723,1897
3612,1378,1543,1380,15,1897
648,224,2075,970,2958,15
438,157279,1,15,1897,105
1406,157358,982,15,1897,105
1163,157374,157217,1897,15
105,721,524,7845,2557,15
420,438,5096,15,1897,105
157648,2321,13659,1444,681,15
1767,267,28,157181,629,15
3985,1588,31,15,1897,105
10548,4714,3205,5389,4834,51035
3676,3710,4904,15,1897,105
772,274,187,1311,196,15
1102,244,5412,15,1897,105
4824,854,855,4825,15,1897
28,712,1311,15,1897,105
139,265,438,157279,1,195
20523,159291,157181,21715,597,16338
2074,721,585,1433,1363,15
1301,157990,157323,5986,6943,1766
438,139,420,788,644,15
767,855,7535,6777,15,1897
1,187,438,139,394,15
101098,478,1517,15,1897,105
1406,982,30866,121,157271,15
101098,1517,105,1822,15,1897
788,1382,15,157181,1897,105
3552,3612,157271,15,1897,105
101098,1517,478,7051,105,15
631,244,1102,15,1897,105
157248,1099,15,1897,2491,157227
2491,1272,4239,863,157337,15
105,721,2075,970,15,1897
1767,267,28,157181,2491,15
157943,7490,157181,157372,105,15
157374,1099,1164,1311,267,15
1982,1475,3125,1323,1131,15
11886,260,5664,2716,817,15
68,5096,712,2784,157636,15
3552,3612,157271,15,1897,105
18808,3957,11807,14411,1492,829
600,410,6645,1,394,15
196,788,1382,195,644,15
130,73,157533,395,6402,2829
185,2885,672,157425,15,1897
1590,469,15,31,157160,10276
681,13659,2321,12477,157648,15
157456,3678,157271,33615,157355,15
107,597,15,157181,1897,105
26,27,16,1526,723,1897
1447,1059,1808,15,1897,105
157436,157683,157480,15,1897,105
4263,5273,19,420,157279,82291
712,267,478,109,15,1897
1653,157648,1311,157452,157725,15
157543,157842,9980,4482,915,1651
157186,265,187,196,15,1897
1450,157181,3345,309,13659,15
19190,157558,157160,157678,138,15
3493,84,1897,15,105
597,561,2491,267,15,1897
5629,9793,49,157169,58,15
817,5078,568,433,278,15
631,244,1102,15,1897,105
1311,267,1124,15,1897,105
105,585,2074,1363,524,15
267,15,712,157181,1897,105
157854,6943,15,157181,1897,105
943,970,2958,15,1897,105
631,244,1102,15,1897,105
274,644,9,5174,157161,15
2699,15610,1553,3612,15
187,157181,1,196,394,438
394,195,15,157181,1897,105
105,585,1475,757,1131,15
157271,4285,5141,30866,29725,15
2101,1131,2886,157854,6943,15
105,524,7838,1363,721,15
101098,1517,105,1822,3715,15
9185,2394,1298,157499,15876,157181
2834,1143,11100,157181,4034,15
1,15,712,157181,1897,105
1311,609,15,157181,1897,105
2074,721,585,1433,1363,15
16,1526,712,157181,1897,105
2074,721,585,1433,1363,15
25,3220,1592,761,2144,15
26,16,1526,157181,1897,105
830,1590,568,229,817,15
394,187,157181,15,1897,105
157180,15876,9185,157346,634,157677
1406,1674,982,15,1897,105
2025,1,420,139,15,1897
157374,1099,1164,15384,2074,15
195,15384,788,712,15,1897
101098,1517,478,7051,105,15
660,157181,148,1268,7252,15
2074,585,15,712,157181,1897
157186,57610,597,244,1124,1311
105,585,2074,1363,524,15
157160,157179,908,157279,644,15
561,2491,15,157181,1897,105
386,1,265,196,420,243
2491,1272,15,157181,1897,105
1561,18971,970,943,2075,15
13659,157364,157725,681,15,1897
1030,1029,157206,802,157207,15
3125,2183,15,157181,1897,105
4239,157283,2294,1897,15
3637,2886,21814,15,1897,105
2230,939,173,2987,15,1897
60,1646,157302,8518,15,1897
157727,6290,6343,157303,6284,15
1106,157187,57610,157179,597,15
1766,1767,1773,15,1897,105
26,27,16,1526,157181,1897
15216,5551,14354,1147,157167,374
429,1766,879,1038,221,15
2491,1272,4239,863,15,1897
2183,243,157361,157179,157160,15
15384,105,1767,267,15,1897
2953,745,763,6338,157622,15
157885,3660,15,157181,1897,105
44215,33871,7714,14772,15,1897
10709,14772,14776,6420,51505,6419
15384,1767,267,28,15,1897
80,7174,67,15,1897,105
6568,4897,1457,11547,260,7440
712,267,608,597,15,1897
1102,230,244,5412,231,15
157990,157989,1099,1,157983,158153
1487,5096,221,2588,15,1897
157306,604,3345,15,1897,105
265,438,394,15,1897,105
1767,267,28,157181,629,15
196,788,1382,15,1897,105
157749,15,712,157181,1897,105
712,2784,157636,157421,15,1897
157366,15876,407,749,157213,9185
15384,712,644,1897,15
429,1766,631,1311,15,1897
1088,660,5878,157652,659,15
772,2025,608,712,56,15
2074,721,585,1433,1363,15
1030,988,1029,157206,15,1897
2474,466,157697,5335,467,15
1,420,2716,2491,15,1897
961,1745,3647,84,15,1897
2074,721,585,1433,1363,15
608,15,712,157181,1897,105
2025,1998,712,1767,1041,15
195,1030,394,988,15,1897
274,708,644,157186,1372,15
2074,721,585,1433,1363,15
15384,1897,15,712,105
223,648,18982,222,221,1221
600,410,6645,1,394,15
26,27,107,1526,1897,105
6943,157283,4239,1272,15
2926,157224,6152,8349,21592,15
15,712,1099,157181,1897,105
125545,157471,5037,712,4257,53349
1099,1164,40416,1163,15,105
157374,1575,157217,1897,15
2294,290,1102,3660,244,5412
721,585,1433,15,157181,1897
2588,1767,631,15,1897,105
1102,7828,244,5412,157652,1311
2588,221,1982,1477,15,1897
1897,1163,1575,157217,4405,15
438,139,420,788,644,15
1767,15,1099,157181,1897,105
105,721,585,524,1433,15
2074,721,585,15,157181,1897
773,746,712,1767,157253,15
84,15,1102,105,244,10263
2101,1131,1323,757,1475,15
15384,2588,1767,2590,267,15
